crop,temperature,humidity,rainfall,soil_ph,nitrogen,phosphorus,potassium,wind_speed,soil_moisture,month,season,water_stress,nutrient_stress,temperature_stress,disease
cotton,16.05,66.1,242.41,6.3,56.73,60.82,48.95,1.54,42.24,8,monsoon,0,0,0,healthy
rice,34.11,81.78,1.95,6.42,71.11,10.74,50.62,1.32,17.65,1,winter,1,1,0,healthy
maize,34.15,70.06,4.19,3.32,39.05,49.8,47.28,8.12,33.69,4,summer,0,1,0,healthy
cotton,28.51,44.13,202.36,4.87,3.29,0.0,67.75,3.42,25.94,11,winter,0,1,0,healthy
wheat,23.44,53.72,47.16,4.98,84.46,58.12,33.24,0.31,14.27,8,monsoon,1,0,0,healthy
wheat,7.61,39.58,108.11,4.41,87.78,47.58,77.49,5.27,36.74,12,winter,0,0,1,healthy
tomato,24.71,100.0,67.54,8.74,89.66,43.57,56.28,9.42,25.82,4,summer,0,0,0,healthy
tomato,21.51,55.57,81.05,8.52,34.62,31.69,62.15,2.54,39.72,12,winter,0,1,0,healthy
wheat,23.98,92.24,73.38,3.85,115.58,27.77,81.89,0.37,29.9,12,winter,0,0,0,healthy
tomato,32.37,76.03,82.36,5.81,78.97,74.6,58.43,0.86,29.02,3,summer,0,0,0,healthy
cotton,37.73,82.79,204.1,4.91,108.19,58.74,113.9,0.5,13.67,3,summer,1,0,1,healthy
wheat,31.64,77.93,132.32,8.23,78.25,54.22,81.47,0.56,21.91,1,winter,0,0,0,healthy
rice,28.85,65.08,9.74,6.56,40.93,21.68,65.08,11.76,43.97,5,summer,0,0,0,healthy
rice,37.6,71.99,85.86,6.24,2.28,55.03,109.13,5.53,36.49,6,monsoon,0,1,1,healthy
tomato,26.29,71.78,24.05,8.25,129.77,54.43,58.54,3.76,14.76,8,monsoon,1,0,0,healthy
cotton,23.21,89.4,189.04,5.73,75.39,43.01,15.1,1.24,13.06,2,winter,1,1,0,healthy
cotton,30.15,87.4,101.03,4.04,87.09,45.22,5.45,1.19,40.74,12,winter,0,1,0,healthy
rice,28.72,55.04,196.07,3.0,55.18,54.32,61.83,4.21,29.31,7,monsoon,0,0,0,healthy
wheat,17.31,50.57,146.56,8.63,76.94,38.55,80.66,6.26,26.17,3,summer,0,0,0,healthy
maize,3.1,71.74,66.81,6.01,68.44,50.26,60.02,14.47,31.73,7,monsoon,0,0,1,healthy
maize,18.2,97.92,6.34,8.5,76.01,40.04,42.1,4.41,37.64,9,monsoon,0,0,0,rust
cotton,25.72,71.37,241.76,7.16,98.67,51.08,17.42,1.06,37.21,12,winter,0,1,0,healthy
wheat,29.82,48.97,57.2,7.86,99.99,34.55,29.0,0.13,38.53,12,winter,0,1,0,healthy
rice,46.87,69.18,176.68,4.67,95.14,77.43,81.98,1.36,35.23,7,monsoon,0,0,1,bacterial_blight
maize,27.18,36.7,131.52,7.66,40.25,32.27,60.22,7.88,38.52,11,winter,0,0,0,healthy
cotton,27.36,100.0,249.97,6.62,30.29,77.5,89.69,6.47,19.33,2,winter,1,1,0,healthy
tomato,22.05,44.71,7.23,6.21,134.61,36.86,20.67,4.51,37.71,2,winter,0,1,0,healthy
wheat,21.48,42.54,208.34,6.65,81.78,34.28,71.09,9.91,34.28,12,winter,0,0,0,rust
rice,25.85,69.63,287.88,5.85,64.64,50.74,58.19,10.9,23.05,7,monsoon,0,0,0,bacterial_blight
maize,43.74,64.85,157.92,5.95,25.4,15.67,82.26,5.35,27.49,8,monsoon,0,1,1,healthy
tomato,16.17,60.39,260.68,7.75,60.04,60.74,30.23,8.2,50.77,10,winter,0,0,0,healthy
rice,35.27,87.46,54.69,3.82,48.93,31.63,34.18,5.0,20.12,11,winter,0,0,1,healthy
tomato,20.21,61.05,152.09,6.62,49.77,71.71,73.21,1.21,32.52,10,winter,0,0,0,healthy
tomato,26.35,64.43,144.33,8.68,88.08,15.73,89.43,0.79,30.83,9,monsoon,0,1,0,healthy
rice,29.03,100.0,16.59,6.92,95.28,31.98,58.38,1.06,23.37,6,monsoon,0,0,0,bacterial_blight
maize,38.53,65.12,36.89,4.29,66.91,35.67,52.13,11.44,58.96,4,summer,0,0,1,healthy
maize,14.84,43.04,64.33,6.01,73.8,88.3,104.04,28.49,33.34,4,summer,0,0,0,healthy
wheat,33.27,58.52,28.98,7.31,68.88,77.59,38.93,1.17,38.75,6,monsoon,0,0,0,healthy
wheat,26.81,43.2,62.11,5.12,82.2,64.13,29.46,6.79,29.01,10,winter,0,1,0,healthy
maize,23.63,73.74,203.19,5.67,128.57,3.89,50.52,6.01,31.87,2,winter,0,1,0,rust
maize,32.17,84.6,5.71,6.36,79.22,47.02,49.47,1.29,28.8,3,summer,0,0,0,healthy
cotton,26.34,49.68,42.72,7.23,101.47,34.28,50.56,0.63,42.86,11,winter,0,0,0,healthy
wheat,11.99,63.34,50.03,4.78,44.05,17.61,64.94,1.11,11.75,1,winter,1,1,0,healthy
tomato,24.98,56.92,137.88,8.65,50.34,55.41,45.16,2.16,38.15,11,winter,0,0,0,healthy
wheat,20.66,88.0,16.57,7.03,44.96,48.38,54.39,10.32,54.94,6,monsoon,0,0,0,rust
cotton,13.62,86.87,66.91,4.08,93.67,23.56,45.91,0.4,21.87,5,summer,0,0,0,healthy
tomato,18.84,61.03,64.58,5.46,90.39,52.64,35.03,5.31,43.92,9,monsoon,0,0,0,late_blight
rice,39.7,81.78,27.8,5.84,51.98,45.09,85.03,1.21,42.33,2,winter,0,0,1,healthy
rice,24.41,85.0,165.41,5.61,41.57,27.03,45.38,0.24,17.68,2,winter,1,0,0,blast
wheat,24.18,70.3,89.1,6.16,55.61,16.55,29.47,1.06,32.89,1,winter,0,1,0,rust
tomato,26.4,73.61,10.32,4.99,114.68,40.83,27.29,3.48,24.72,5,summer,0,1,0,healthy
wheat,28.65,48.57,117.84,6.34,74.4,47.23,43.68,3.76,33.1,4,summer,0,0,0,healthy
cotton,30.55,52.49,254.25,6.24,112.09,58.9,42.55,2.39,49.6,5,summer,0,0,0,healthy
wheat,18.65,96.23,67.94,4.56,106.54,30.63,73.62,9.92,13.64,5,summer,1,0,0,healthy
tomato,23.64,90.67,42.02,6.24,54.64,17.44,24.49,13.02,35.28,3,summer,0,1,0,healthy
rice,26.85,70.81,18.71,6.16,51.86,48.02,93.22,4.97,31.05,8,monsoon,0,0,0,healthy
rice,28.95,76.04,25.39,3.0,90.76,68.73,46.79,11.07,43.9,2,winter,0,0,0,healthy
rice,40.09,80.98,15.96,7.3,120.87,27.18,38.79,12.4,27.16,9,monsoon,0,0,1,blast
rice,14.24,69.53,21.16,4.61,0.0,45.32,21.45,1.22,42.69,1,winter,0,1,0,healthy
maize,21.21,49.87,5.3,6.63,94.92,44.6,62.19,7.06,30.28,9,monsoon,0,0,0,healthy
rice,28.19,46.59,80.51,4.66,88.49,15.76,95.06,4.17,15.45,1,winter,1,1,0,healthy
tomato,35.1,53.86,40.78,7.83,60.01,47.72,76.03,2.97,22.14,1,winter,0,0,1,healthy
maize,9.88,42.6,378.86,5.8,86.73,54.38,63.47,0.4,27.91,12,winter,0,0,1,healthy
tomato,21.58,71.92,35.32,5.79,75.54,77.12,77.39,0.5,15.06,4,summer,1,0,0,healthy
cotton,16.78,81.02,312.74,7.67,73.58,36.88,23.37,2.02,49.55,9,monsoon,0,1,0,healthy
maize,28.33,30.7,269.68,6.0,30.02,51.97,17.93,11.61,18.95,3,summer,1,1,0,healthy
wheat,29.41,19.58,30.67,5.11,22.64,21.89,81.64,2.95,40.19,7,monsoon,0,1,0,healthy
cotton,24.3,51.57,16.17,6.09,83.35,14.68,70.91,1.66,21.03,12,winter,0,1,0,healthy
rice,20.3,94.14,28.02,7.69,60.59,49.98,78.16,19.02,23.18,6,monsoon,0,0,0,blast
rice,19.99,51.25,102.08,4.32,140.07,37.04,57.75,1.83,50.08,7,monsoon,0,0,0,healthy
rice,31.93,63.93,188.47,9.0,95.11,75.75,50.43,10.37,32.81,3,summer,0,0,0,healthy
maize,23.84,74.2,49.15,5.84,88.92,50.37,51.99,0.21,45.1,10,winter,0,0,0,healthy
cotton,13.34,64.24,99.44,8.07,125.1,27.64,70.34,1.26,33.62,3,summer,0,0,0,healthy
wheat,23.18,40.1,194.73,7.66,64.86,48.34,37.77,1.11,52.24,11,winter,0,0,0,rust
tomato,29.19,92.93,136.69,8.75,72.57,39.01,55.9,7.31,33.72,5,summer,0,0,0,healthy
tomato,20.51,89.9,132.43,6.86,95.58,55.4,34.46,6.02,28.54,7,monsoon,0,0,0,late_blight
cotton,27.03,83.3,117.37,6.87,26.34,57.57,66.86,3.31,15.17,3,summer,1,1,0,healthy
rice,28.15,79.27,167.92,8.6,42.58,55.65,80.96,0.22,32.6,2,winter,0,0,0,healthy
rice,21.55,90.42,13.6,5.56,96.84,21.86,67.62,5.93,32.09,1,winter,0,0,0,healthy
maize,25.75,73.94,19.53,8.16,95.93,0.0,48.44,9.82,33.84,6,monsoon,0,1,0,healthy
maize,28.82,32.34,119.6,9.0,71.85,48.48,33.36,7.07,22.32,6,monsoon,0,0,0,healthy
cotton,9.35,69.08,25.99,7.26,115.56,20.65,86.57,0.95,35.32,2,winter,0,0,1,healthy
cotton,22.52,28.66,65.27,6.32,86.65,41.84,59.27,7.42,45.27,2,winter,0,0,0,healthy
wheat,26.6,95.35,167.29,3.75,103.92,38.26,35.5,6.68,19.49,12,winter,1,0,0,healthy
tomato,16.6,100.0,46.16,4.47,124.76,42.9,35.78,2.26,38.95,9,monsoon,0,0,0,healthy
cotton,13.24,71.64,149.08,5.05,36.24,19.28,78.57,9.23,35.73,12,winter,0,1,0,healthy
maize,39.52,49.53,26.89,3.1,52.03,61.95,33.55,0.14,32.22,3,summer,0,0,1,healthy
rice,17.61,62.46,107.67,7.09,67.3,26.85,82.48,3.13,22.65,8,monsoon,0,0,0,healthy
rice,39.23,72.94,197.89,6.96,45.78,56.79,42.94,7.31,43.66,5,summer,0,0,1,healthy
maize,33.89,66.39,63.34,5.95,80.96,32.03,11.64,0.94,26.72,4,summer,0,1,0,healthy
tomato,35.2,55.6,78.37,5.89,36.09,36.71,61.06,1.93,31.26,5,summer,0,1,1,healthy
tomato,25.91,82.89,11.87,6.88,86.11,31.75,63.42,1.75,20.92,3,summer,0,0,0,healthy
cotton,31.83,56.71,17.92,8.2,88.0,33.97,41.33,10.72,22.97,7,monsoon,0,0,0,healthy
rice,33.01,76.98,422.18,5.52,119.35,34.31,27.23,0.61,24.1,12,winter,0,1,0,healthy
wheat,12.45,56.28,89.97,6.79,32.22,69.96,48.22,0.27,28.26,6,monsoon,0,1,0,healthy
cotton,24.36,92.21,206.19,6.83,22.39,36.51,66.76,2.28,30.72,7,monsoon,0,1,0,healthy
rice,12.66,72.73,172.77,5.05,58.11,25.86,62.38,2.59,22.46,3,summer,0,0,0,healthy
rice,29.73,73.84,172.5,5.33,70.69,4.28,67.94,0.05,40.18,5,summer,0,1,0,bacterial_blight
maize,6.39,72.48,164.36,8.14,55.36,23.25,65.8,5.76,28.37,12,winter,0,0,1,healthy
cotton,13.12,65.25,125.25,6.31,37.75,69.82,42.58,5.6,16.88,3,summer,1,1,0,healthy
maize,22.55,83.17,102.23,6.49,87.48,33.9,74.54,4.72,33.31,1,winter,0,0,0,rust
cotton,38.66,83.02,63.44,7.24,115.84,33.95,79.71,9.39,24.44,11,winter,0,0,1,healthy
tomato,34.86,35.27,32.25,8.39,64.31,65.96,91.49,5.32,30.88,9,monsoon,0,0,0,healthy
tomato,17.02,71.19,42.65,7.11,62.1,26.24,58.69,0.08,31.58,7,monsoon,0,0,0,healthy
tomato,21.74,65.89,15.23,7.95,91.24,28.26,45.56,0.04,41.33,9,monsoon,0,0,0,late_blight
cotton,21.32,57.4,100.96,5.91,76.07,46.44,98.97,8.87,31.35,4,summer,0,0,0,healthy
tomato,17.58,73.0,32.66,7.92,63.89,25.34,38.41,1.33,23.12,9,monsoon,0,0,0,healthy
rice,23.88,53.35,26.36,8.34,78.33,36.89,74.36,4.83,37.65,10,winter,0,0,0,blast
wheat,18.82,93.12,48.04,9.0,97.81,50.8,68.51,0.83,43.59,1,winter,0,0,0,healthy
maize,36.81,45.29,3.76,5.61,73.11,21.91,83.61,9.05,39.57,2,winter,0,0,1,healthy
wheat,23.38,78.85,31.48,8.6,97.01,51.91,53.35,2.69,31.48,8,monsoon,0,0,0,rust
cotton,29.2,68.42,70.62,6.96,154.96,24.16,89.57,0.82,47.28,8,monsoon,0,0,0,healthy
tomato,23.33,61.16,354.11,5.94,73.1,50.26,62.61,1.84,34.05,12,winter,0,0,0,healthy
cotton,18.21,87.86,89.62,3.86,62.28,33.46,15.36,1.86,34.36,9,monsoon,0,1,0,healthy
tomato,20.22,75.6,264.2,7.54,29.87,63.44,75.07,2.98,24.86,2,winter,0,1,0,late_blight
cotton,21.8,78.88,222.44,5.4,117.17,35.48,28.37,0.7,14.49,9,monsoon,1,1,0,healthy
rice,24.33,32.44,94.45,6.94,113.77,17.15,36.3,8.59,35.64,1,winter,0,1,0,healthy
maize,10.44,100.0,475.9,5.12,101.63,23.73,93.01,0.11,32.26,11,winter,0,0,0,healthy
wheat,24.1,28.89,91.27,6.88,104.93,25.32,50.68,7.41,39.16,9,monsoon,0,0,0,healthy
cotton,37.2,62.28,39.38,5.78,113.14,54.54,59.02,0.8,42.72,1,winter,0,0,1,healthy
tomato,27.67,83.65,48.93,7.59,36.84,0.0,71.48,0.98,22.83,2,winter,0,1,0,healthy
tomato,33.93,56.38,78.47,5.5,76.15,23.84,76.51,10.66,26.83,4,summer,0,0,0,healthy
tomato,44.44,75.5,72.79,7.91,52.18,13.49,65.65,11.35,40.49,3,summer,0,1,1,healthy
tomato,16.19,65.11,287.0,5.73,115.07,34.02,81.11,5.23,36.01,10,winter,0,0,0,healthy
wheat,22.8,87.72,254.89,8.12,108.71,10.96,62.81,9.3,30.96,4,summer,0,1,0,healthy
wheat,17.66,63.26,4.86,6.68,54.5,61.81,48.59,2.6,36.43,9,monsoon,0,0,0,healthy
wheat,25.23,54.32,77.39,7.76,67.21,28.84,51.59,2.44,34.3,8,monsoon,0,0,0,healthy
maize,30.57,88.4,35.33,3.02,14.79,43.15,71.93,2.09,40.09,3,summer,0,1,0,healthy
cotton,25.26,86.82,70.72,9.0,109.12,37.68,76.93,17.27,33.76,6,monsoon,0,0,0,healthy
maize,39.09,74.12,35.49,5.16,78.47,66.94,55.72,0.83,26.66,7,monsoon,0,0,1,healthy
rice,21.01,77.49,113.14,8.74,87.99,21.11,75.96,0.53,52.82,3,summer,0,0,0,healthy
cotton,34.4,72.83,27.86,9.0,81.44,48.97,68.19,1.56,33.71,3,summer,0,0,0,healthy
wheat,24.67,98.47,72.2,7.57,112.67,59.44,73.74,3.84,31.81,7,monsoon,0,0,0,rust
wheat,13.84,94.43,64.01,7.64,108.09,29.14,43.3,4.23,44.23,6,monsoon,0,0,0,healthy
rice,20.02,83.83,64.22,7.97,116.37,54.77,33.45,2.51,41.81,12,winter,0,0,0,healthy
cotton,21.06,79.8,49.75,8.18,33.14,43.45,68.28,0.81,38.06,10,winter,0,1,0,healthy
wheat,27.79,84.99,171.11,5.0,58.44,23.36,56.17,1.67,13.5,1,winter,1,0,0,healthy
maize,27.39,52.16,124.9,5.21,115.76,33.04,103.62,5.67,14.72,10,winter,1,0,0,healthy
maize,8.58,37.41,17.22,4.31,111.04,27.96,94.52,9.63,25.97,1,winter,0,0,1,healthy
maize,17.47,28.63,178.41,5.2,160.1,45.58,16.35,2.36,41.84,6,monsoon,0,1,0,healthy
maize,24.22,72.82,142.04,9.0,98.34,31.74,97.38,23.66,15.64,9,monsoon,1,0,0,rust
wheat,34.77,59.19,183.18,6.77,55.12,17.38,76.89,0.17,29.84,5,summer,0,1,0,healthy
rice,24.56,54.35,42.25,4.69,50.32,48.58,54.6,4.23,23.66,8,monsoon,0,0,0,blast
cotton,25.6,65.18,64.34,7.1,95.3,32.17,33.97,6.13,47.12,10,winter,0,0,0,healthy
wheat,18.6,57.55,32.22,4.78,139.02,50.55,17.38,5.0,22.5,7,monsoon,0,1,0,rust
tomato,31.14,78.07,186.4,7.1,50.46,71.9,81.36,19.89,32.77,7,monsoon,0,0,0,healthy
tomato,18.29,74.75,79.83,6.21,40.66,5.88,59.67,6.46,22.06,8,monsoon,0,1,0,healthy
rice,26.68,74.15,63.28,5.06,75.05,20.57,41.56,4.71,33.72,10,winter,0,0,0,healthy
cotton,9.07,66.37,182.07,7.91,107.76,60.35,59.72,0.25,25.64,10,winter,0,0,1,healthy
wheat,24.57,75.88,156.3,7.93,111.54,44.41,58.73,10.08,30.16,7,monsoon,0,0,0,rust
tomato,26.27,85.08,22.34,9.0,57.53,33.18,76.0,7.07,11.15,1,winter,1,0,0,healthy
rice,25.92,95.03,20.33,6.51,39.1,51.92,44.73,10.35,27.83,12,winter,0,1,0,healthy
cotton,15.38,78.28,103.88,6.19,92.28,47.18,55.62,1.24,39.11,7,monsoon,0,0,0,healthy
wheat,31.55,73.53,99.8,8.81,92.33,73.75,64.07,0.95,28.77,11,winter,0,0,0,healthy
tomato,31.37,80.81,27.74,8.79,104.45,12.83,24.6,5.62,12.47,7,monsoon,1,1,0,healthy
cotton,33.57,100.0,125.43,7.24,63.26,22.67,48.58,0.42,20.2,2,winter,0,0,0,healthy
wheat,31.87,100.0,19.51,7.44,116.07,49.14,49.21,7.84,22.85,3,summer,0,0,0,healthy
cotton,29.67,52.03,98.42,4.25,59.54,47.9,50.74,1.97,40.87,4,summer,0,0,0,healthy
rice,35.8,69.09,260.11,5.91,108.84,47.5,56.9,0.3,25.36,2,winter,0,0,1,healthy
wheat,17.57,70.36,200.76,5.14,76.76,45.87,25.88,3.31,39.43,8,monsoon,0,1,0,healthy
cotton,17.83,50.21,20.75,6.44,96.94,47.26,35.97,0.54,20.25,4,summer,0,0,0,healthy
cotton,19.52,83.6,22.64,6.97,77.74,46.28,15.23,6.9,19.5,5,summer,1,1,0,healthy
cotton,15.06,99.08,37.72,4.64,94.92,41.87,88.64,15.25,32.02,4,summer,0,0,0,healthy
wheat,21.37,78.15,15.0,5.88,140.74,46.25,72.69,7.32,36.25,11,winter,0,0,0,healthy
rice,26.79,60.25,326.94,6.25,81.61,62.06,28.09,1.1,30.19,6,monsoon,0,1,0,bacterial_blight
maize,8.29,69.28,352.87,5.36,18.36,22.97,22.03,2.99,28.81,10,winter,0,1,1,healthy
tomato,28.69,54.77,15.17,5.93,59.93,29.48,37.84,4.17,26.0,4,summer,0,0,0,healthy
rice,24.74,76.14,163.27,6.49,102.91,70.6,89.67,4.38,24.13,5,summer,0,0,0,blast
tomato,17.91,77.14,35.38,5.93,49.61,7.26,59.52,5.37,21.89,1,winter,0,1,0,healthy
wheat,28.34,72.83,40.26,6.67,109.58,56.38,73.14,1.55,26.37,4,summer,0,0,0,healthy
wheat,24.09,67.31,170.76,5.41,49.1,43.54,55.1,3.14,14.98,8,monsoon,1,0,0,healthy
rice,39.29,46.46,199.3,6.13,43.11,49.88,78.97,1.82,23.67,4,summer,0,0,1,healthy
tomato,35.99,92.38,120.46,8.78,59.81,17.03,43.62,1.16,31.04,9,monsoon,0,1,1,late_blight
cotton,27.01,83.0,68.66,8.01,94.27,19.22,95.68,8.84,40.58,10,winter,0,1,0,healthy
maize,25.02,40.87,24.33,6.52,70.8,46.31,74.33,0.06,9.15,8,monsoon,1,0,0,healthy
tomato,22.02,72.61,43.83,6.28,56.34,32.78,107.33,1.4,18.68,7,monsoon,1,0,0,healthy
rice,29.6,29.92,26.13,4.83,131.84,36.42,49.85,0.16,19.76,10,winter,1,0,0,healthy
rice,18.93,92.71,19.1,4.21,85.06,0.0,86.25,4.05,28.24,1,winter,0,1,0,healthy
wheat,25.11,47.84,30.28,5.74,127.16,22.83,73.17,0.72,35.67,3,summer,0,0,0,healthy
maize,24.74,52.88,346.49,6.53,22.64,56.42,92.58,2.04,35.12,5,summer,0,1,0,rust
cotton,33.55,64.12,68.22,5.18,85.84,17.54,33.61,0.77,31.56,1,winter,0,1,0,healthy
rice,21.35,51.93,80.6,7.22,79.56,63.13,49.05,0.75,28.39,12,winter,0,0,0,healthy
wheat,21.16,66.06,242.01,5.03,73.57,96.77,80.53,8.16,33.06,2,winter,0,0,0,healthy
wheat,23.93,88.14,138.43,7.35,119.55,41.62,25.86,3.19,40.36,4,summer,0,1,0,rust
wheat,28.44,84.1,19.89,7.32,80.34,0.0,14.44,6.24,44.13,3,summer,0,1,0,healthy
rice,16.11,74.67,113.71,7.45,88.54,53.57,50.07,2.93,36.78,5,summer,0,0,0,healthy
tomato,15.72,48.96,63.59,6.05,76.44,36.92,56.83,4.67,32.54,11,winter,0,0,0,healthy
rice,15.58,59.59,85.46,8.18,91.22,42.2,102.77,8.29,27.05,11,winter,0,0,0,healthy
tomato,21.51,100.0,198.84,3.79,117.69,9.36,23.4,3.06,38.32,9,monsoon,0,1,0,late_blight
maize,23.63,72.71,52.62,6.37,125.48,70.47,100.71,4.22,16.18,8,monsoon,1,0,0,rust
tomato,24.41,89.65,267.15,7.61,87.48,8.76,44.34,0.26,25.83,12,winter,0,1,0,healthy
wheat,20.59,69.35,112.29,6.11,122.52,32.27,79.47,1.72,60.0,3,summer,0,0,0,rust
maize,26.46,71.24,93.24,5.5,81.64,51.5,48.07,0.27,21.49,3,summer,0,0,0,healthy
tomato,41.76,64.3,302.42,4.82,94.07,52.19,0.0,3.46,10.94,1,winter,1,1,1,healthy
cotton,19.66,64.64,95.25,7.49,85.9,33.36,57.08,0.39,42.11,11,winter,0,0,0,healthy
wheat,46.07,70.67,50.22,6.57,73.26,33.49,30.01,9.28,33.07,1,winter,0,0,1,healthy
rice,45.97,52.23,51.66,4.3,85.0,27.46,38.39,4.3,33.17,6,monsoon,0,0,1,healthy
rice,34.58,58.02,21.81,3.97,83.73,58.64,87.7,4.01,38.7,6,monsoon,0,0,0,healthy
wheat,44.21,54.14,59.51,5.5,122.95,65.21,93.09,12.79,30.95,1,winter,0,0,1,healthy
cotton,24.79,100.0,28.47,5.65,93.84,15.37,45.97,7.28,26.42,11,winter,0,1,0,healthy
maize,24.49,73.58,162.37,7.8,120.89,17.07,97.51,0.2,41.7,5,summer,0,1,0,rust
wheat,23.4,54.12,157.43,6.49,95.16,17.29,55.43,1.86,21.08,7,monsoon,0,1,0,healthy
tomato,7.35,39.47,45.17,6.86,132.86,21.37,49.73,1.67,24.3,2,winter,0,0,1,healthy
rice,29.98,79.3,135.61,5.25,103.9,22.65,62.12,4.59,31.37,11,winter,0,0,0,healthy
wheat,21.48,80.08,36.06,5.5,103.79,41.14,16.43,16.9,21.21,12,winter,0,1,0,healthy
cotton,38.62,81.06,54.3,8.05,97.48,17.31,30.43,0.46,53.28,10,winter,0,1,1,healthy
maize,8.41,32.33,162.23,6.36,72.12,65.24,40.68,2.21,28.81,8,monsoon,0,0,1,healthy
cotton,17.94,67.96,17.8,3.51,47.52,47.76,36.66,0.63,35.59,10,winter,0,0,0,healthy
rice,28.63,77.18,84.01,8.73,48.28,46.54,51.63,21.54,38.88,12,winter,0,0,0,healthy
tomato,41.75,89.11,163.56,7.82,113.33,41.44,68.7,0.03,43.71,10,winter,0,0,1,late_blight
wheat,29.95,84.67,64.12,4.82,63.48,42.56,59.18,7.41,35.39,7,monsoon,0,0,0,healthy
tomato,27.92,89.57,38.66,8.71,79.79,57.16,42.68,6.17,37.88,3,summer,0,0,0,healthy
wheat,25.31,68.88,17.1,5.89,50.02,22.06,51.46,3.46,33.36,6,monsoon,0,0,0,healthy
cotton,36.27,69.19,55.11,6.85,86.58,54.97,58.57,1.75,25.75,3,summer,0,0,1,healthy
tomato,6.65,76.71,18.64,7.84,88.44,50.18,52.66,6.99,45.42,10,winter,0,0,1,healthy
wheat,9.54,75.65,210.71,6.91,99.02,33.09,53.76,11.74,43.52,1,winter,0,0,1,healthy
rice,14.6,61.57,40.89,6.65,64.55,40.41,75.82,8.15,29.35,8,monsoon,0,0,0,healthy
rice,25.03,68.91,16.52,4.6,43.75,57.92,13.6,3.61,46.56,7,monsoon,0,1,0,healthy
rice,3.59,73.73,175.55,7.67,78.84,21.22,62.19,2.43,28.57,6,monsoon,0,0,1,bacterial_blight
maize,18.39,66.12,41.68,4.51,56.88,55.42,35.89,0.29,38.39,4,summer,0,0,0,healthy
cotton,16.26,41.92,218.65,7.5,67.22,40.7,75.17,0.88,30.36,2,winter,0,0,0,healthy
maize,19.27,56.1,8.04,8.49,75.8,55.97,35.43,4.26,33.41,2,winter,0,0,0,healthy
cotton,13.74,69.04,39.03,6.12,109.48,18.51,70.1,0.14,31.98,4,summer,0,1,0,healthy
tomato,34.35,95.55,483.53,4.78,89.5,27.01,91.11,1.46,22.29,1,winter,0,0,0,late_blight
wheat,45.71,86.24,132.61,7.44,138.16,39.41,81.65,3.75,16.15,6,monsoon,1,0,1,healthy
tomato,27.15,85.63,40.68,7.98,88.67,0.0,95.54,5.2,36.36,5,summer,0,1,0,healthy
wheat,9.08,61.58,169.02,6.99,80.94,58.72,41.06,7.39,36.44,9,monsoon,0,0,1,healthy
wheat,25.09,49.58,145.3,6.9,59.55,28.71,88.02,2.41,21.74,9,monsoon,0,0,0,healthy
rice,20.24,99.71,139.64,3.44,43.41,28.48,60.22,5.56,9.34,9,monsoon,1,0,0,blast
tomato,32.43,100.0,218.73,9.0,74.33,51.62,54.5,13.45,47.25,3,summer,0,0,0,late_blight
wheat,23.95,57.6,63.01,7.32,118.19,43.29,28.89,6.24,56.91,8,monsoon,0,1,0,healthy
rice,29.33,61.8,141.13,9.0,45.91,72.9,40.42,1.01,41.86,1,winter,0,0,0,healthy
wheat,20.93,97.5,52.19,6.83,51.93,23.19,93.94,0.98,22.61,11,winter,0,0,0,rust
tomato,23.8,65.84,76.85,5.75,90.9,72.98,74.62,9.4,24.49,2,winter,0,0,0,healthy
cotton,21.84,97.2,28.22,4.26,102.7,24.7,90.19,2.44,36.09,4,summer,0,0,0,healthy
maize,8.05,96.26,38.21,7.03,107.54,50.39,50.41,11.94,41.17,6,monsoon,0,0,1,healthy
wheat,13.53,83.96,22.25,7.88,75.87,7.43,91.27,0.11,38.53,4,summer,0,1,0,healthy
wheat,20.56,70.76,79.86,7.94,79.63,36.72,104.68,1.29,20.0,4,summer,0,0,0,rust
cotton,33.05,59.84,108.91,3.82,70.67,51.27,7.49,0.96,37.92,5,summer,0,1,0,healthy
cotton,0.35,58.96,84.32,6.92,80.22,16.62,60.61,2.85,34.47,7,monsoon,0,1,1,healthy
cotton,23.97,100.0,20.96,4.4,39.91,47.68,79.12,18.49,4.25,11,winter,1,1,0,healthy
wheat,20.61,52.62,66.08,8.26,102.86,43.34,105.11,0.93,27.19,1,winter,0,0,0,rust
maize,35.3,48.83,7.84,6.91,51.53,24.87,72.38,7.31,39.19,8,monsoon,0,0,1,healthy
wheat,21.33,75.99,75.95,5.58,7.25,64.29,52.6,4.81,27.64,4,summer,0,1,0,healthy
wheat,18.73,42.33,99.05,7.52,62.45,32.65,0.0,2.61,56.68,10,winter,0,1,0,healthy
tomato,28.59,71.63,122.58,6.49,113.63,31.85,64.5,8.4,41.54,1,winter,0,0,0,healthy
cotton,26.11,99.83,34.32,5.69,81.71,39.36,69.33,1.4,37.42,10,winter,0,0,0,healthy
maize,29.4,59.18,38.69,8.16,101.99,11.58,51.75,3.22,32.43,6,monsoon,0,1,0,healthy
rice,22.75,97.87,63.83,5.22,20.19,52.63,78.13,6.08,44.15,12,winter,0,1,0,healthy
rice,21.7,69.36,23.54,7.24,61.31,31.27,68.43,1.87,20.79,4,summer,0,0,0,healthy
maize,30.21,84.08,33.98,5.2,83.48,73.89,46.31,2.17,37.71,4,summer,0,0,0,healthy
